id,post_date,reporting_date,country_code,author_id,overall_sentiment,brand,model,variant,ownership_status,vehicle_id,id-3,feedback_sentiment,feedback_subcategory
551821,07/01/2025,13/01/2025,UNSURE,546,Negative,Skoda,Enyaq,,Owner,5,107418,Neutral,Test Drive
551372,10/01/2025,13/01/2025,UNSURE,196169,Negative,Tesla,Model Y,,Not an Owner,17,107004,Negative,Quality
545348,10/01/2025,13/01/2025,ES,176483,Negative,Tesla,Model Y,,Showing Interest,17,113545,Negative,Quality
545348,10/01/2025,13/01/2025,ES,176483,Negative,Tesla,Model Y,,Showing Interest,17,113546,Negative,Autonomy/Range
545348,10/01/2025,13/01/2025,ES,176483,Negative,Tesla,Model Y,,Showing Interest,17,113547,Negative,Product Concern/Query
545348,10/01/2025,13/01/2025,ES,176483,Negative,Tesla,Model Y,,Showing Interest,17,113548,Negative,Charging Infrastructure
545348,10/01/2025,13/01/2025,ES,176483,Negative,Tesla,Model Y,,Showing Interest,17,113549,Negative,Overall Disappointment with the Brand
544814,10/01/2025,13/01/2025,SE,191516,Negative,Skoda,Enyaq,,Showing Interest,5,112845,Negative,Autonomy/Range
544814,10/01/2025,13/01/2025,SE,191516,Negative,Skoda,Enyaq,,Showing Interest,5,112846,Negative,Quality
544963,09/01/2025,13/01/2025,NO,191631,Negative,Skoda,Enyaq,,Not an Owner,5,112892,Negative,Equipment/Specifications
544963,09/01/2025,13/01/2025,NO,191631,Negative,Skoda,Enyaq,,Not an Owner,5,112893,Negative,Interior Design
551381,10/01/2025,13/01/2025,AU,196178,Neutral,Tesla,Model Y,,Owner,17,122853,Neutral,Handling/Driving Experience
551821,07/01/2025,13/01/2025,UNSURE,546,Negative,Skoda,Enyaq,,Owner,5,107417,Negative,Overall Disappointment with the Brand
548344,10/01/2025,13/01/2025,UNSURE,1746,Neutral,Tesla,Model Y,,Not an Owner,17,111759,Neutral,Product Concern/Query
516449,07/01/2025,13/01/2025,NL,173510,Neutral,Skoda,Enyaq,,Not an Owner,5,117846,Neutral,Order Status
533799,09/01/2025,13/01/2025,FR,187358,Negative,Tesla,Model Y,nan,Owner,17,113295,Negative,Overall Disappointment with the Brand
534306,07/01/2025,13/01/2025,FR,137,Neutral,Tesla,Model 3,,Owner,18,113747,Neutral,Autonomy/Range
534306,07/01/2025,13/01/2025,FR,137,Neutral,Tesla,Model 3,,Owner,18,113748,Neutral,Electric Driving Experience
534348,07/01/2025,13/01/2025,FR,187480,Neutral,Tesla,Model 3,,Owner,18,113690,Neutral,Product Concern/Query
519332,10/01/2025,13/01/2025,DE,259,Neutral,Skoda,Enyaq,,Owner,5,114698,Negative,12V Battery
533616,10/01/2025,13/01/2025,FR,187273,Neutral,Tesla,Model Y,,Not an Owner,17,115989,Neutral,Product Concern/Query
546347,08/01/2025,13/01/2025,DE,192283,Neutral,Tesla,Model Y,,Not an Owner,17,117345,Positive,Overall Satisfaction With the Car
546347,08/01/2025,13/01/2025,DE,192283,Neutral,Tesla,Model Y,,Not an Owner,17,117346,Neutral,Resale Value
549241,10/01/2025,13/01/2025,UNSURE,194681,Negative,Tesla,Model Y,,Owner,17,138295,Negative,Switching to Another Brand
551381,10/01/2025,13/01/2025,AU,196178,Neutral,Tesla,Model Y,,Owner,17,122854,Neutral,Quality
551381,10/01/2025,13/01/2025,AU,196178,Neutral,Tesla,Model 3,Highland,Owner,18,122850,Positive,Handling/Driving Experience
551381,10/01/2025,13/01/2025,AU,196178,Neutral,Tesla,Model 3,Highland,Owner,18,122851,Positive,Quality
551381,10/01/2025,13/01/2025,AU,196178,Neutral,Tesla,Model 3,Highland,Owner,18,122852,Negative,Product Concern/Query
532735,09/01/2025,13/01/2025,DE,391,Negative,Skoda,Enyaq,,Not an Owner,5,114959,Negative,Exterior Design
551463,10/01/2025,13/01/2025,TR,196238,Neutral,Tesla,Model Y,,Not an Owner,17,125975,Neutral,Brand/Product Pride
516444,07/01/2025,13/01/2025,NL,173519,Positive,Skoda,Enyaq,,Showing Interest,5,118293,Neutral,Test Drive
548475,09/01/2025,13/01/2025,UNSURE,194174,Neutral,Tesla,Model 3,Performance,Not an Owner,18,119655,Neutral,Quality
551258,10/01/2025,13/01/2025,UNSURE,196081,Negative,Tesla,Model 3,,Not an Owner,18,119691,Positive,Overall Satisfaction With the Car
549241,10/01/2025,13/01/2025,UNSURE,194681,Negative,Tesla,Model Y,,Owner,17,138294,Negative,Overall Disappointment with the Brand
545064,08/01/2025,13/01/2025,IN,3326,Positive,Skoda,Enyaq,,Not an Owner,5,120577,Positive,Quality
545064,08/01/2025,13/01/2025,IN,3326,Positive,Skoda,Enyaq,,Not an Owner,5,120578,Positive,Autonomy/Range
545064,08/01/2025,13/01/2025,IN,3326,Positive,Skoda,Enyaq,,Not an Owner,5,120579,Positive,Charging Experience
545064,08/01/2025,13/01/2025,IN,3326,Positive,Skoda,Enyaq,,Not an Owner,5,120580,Positive,Exterior Design
551283,10/01/2025,13/01/2025,FR,196097,Neutral,Tesla,Model 3,,Not an Owner,18,120240,Neutral,Quality
546347,08/01/2025,13/01/2025,DE,192283,Neutral,Tesla,Model 3,,Not an Owner,18,117343,Positive,Overall Satisfaction With the Car
546347,08/01/2025,13/01/2025,DE,192283,Neutral,Tesla,Model 3,,Not an Owner,18,117344,Neutral,Resale Value
547475,08/01/2025,13/01/2025,DE,193454,Negative,Tesla,Model Y,UNSURE,Not an Owner,17,118224,Negative,Product Concern/Query
547512,08/01/2025,13/01/2025,UNSURE,5980,Negative,Tesla,Model Y,,Not an Owner,17,118713,Negative,Quality
547512,08/01/2025,13/01/2025,UNSURE,5980,Negative,Tesla,Model Y,,Not an Owner,17,118714,Negative,Autonomy/Range
547512,08/01/2025,13/01/2025,UNSURE,5980,Negative,Tesla,Model Y,,Not an Owner,17,118715,Positive,Handling/Driving Experience
551581,10/01/2025,13/01/2025,ES,2526,Neutral,Tesla,Model 3,,Not an Owner,18,113769,Positive,Overall Satisfaction With the Car
551485,10/01/2025,13/01/2025,UNSURE,196254,Negative,Tesla,Model Y,,Not an Owner,17,129413,Negative,Charging Experience
551283,10/01/2025,13/01/2025,FR,196097,Neutral,Tesla,Model 3,,Not an Owner,18,120241,Neutral,Product Concern/Query
507577,04/01/2025,06/01/2025,ES,176491,Neutral,Tesla,Model Y,,Not an Owner,17,124233,Neutral,Price
507726,10/01/2025,13/01/2025,ES,176540,Negative,Tesla,Model Y,,Showing Interest,17,125563,Negative,Exterior Design
551461,10/01/2025,13/01/2025,UNSURE,196229,Neutral,Tesla,Model 3,,Not an Owner,18,119693,Positive,Overall Satisfaction With the Car
551461,10/01/2025,13/01/2025,UNSURE,196229,Neutral,Tesla,Model 3,,Not an Owner,18,119694,Neutral,Quality
551461,10/01/2025,13/01/2025,UNSURE,196229,Neutral,Tesla,Model Y,,Not an Owner,17,119692,Negative,Overall Disappointment with the Brand
551503,10/01/2025,13/01/2025,DE,196266,Positive,Tesla,Model 3,,Owner,18,119724,Positive,Tyres
551510,10/01/2025,13/01/2025,AU,196273,Neutral,Tesla,Model Y,,Not an Owner,17,119729,Neutral,Product Concern/Query
547976,07/01/2025,13/01/2025,UNSURE,193821,Positive,Tesla,Model Y,,Showing Interest,17,128320,Negative,Switching to Another Brand
549966,09/01/2025,13/01/2025,AU,195198,Negative,Tesla,Model Y,,Not an Owner,17,120631,Neutral,Autonomy/Range
549966,09/01/2025,13/01/2025,AU,195198,Negative,Tesla,Model Y,,Not an Owner,17,120632,Negative,Overall Disappointment with the Brand
548180,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,124540,Neutral,Overall Satisfaction With the Car
516053,06/01/2025,13/01/2025,NL,173330,Neutral,Tesla,Model 3,,Owner,18,127666,Neutral,Handling/Driving Experience
551485,10/01/2025,13/01/2025,UNSURE,196254,Negative,Tesla,Model 3,,Not an Owner,18,129412,Negative,Charging Experience
546277,10/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,Launch Edition,Not an Owner,17,131172,Positive,Quality
546277,10/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,Launch Edition,Not an Owner,17,131173,Positive,Charging Infrastructure
546277,10/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,Launch Edition,Not an Owner,17,131174,Positive,Interior Design
546277,10/01/2025,13/01/2025,AU,1911,Positive,Tesla,Model Y,Launch Edition,Not an Owner,17,131175,Positive,Exterior Design
533789,09/01/2025,13/01/2025,FR,187353,Neutral,Tesla,Model Y,,Not an Owner,17,125454,Neutral,Equipment/Specifications
533789,09/01/2025,13/01/2025,FR,187353,Neutral,Tesla,Model Y,,Not an Owner,17,125455,Neutral,Interior Design
507645,07/01/2025,13/01/2025,ES,176421,Negative,Tesla,Model Y,,Owner,17,125561,Negative,Order Status
511023,08/01/2025,13/01/2025,ES,2526,Negative,Tesla,Model Y,,Not an Owner,17,127443,Negative,Overall Disappointment with the Brand
512111,08/01/2025,13/01/2025,ES,508,Neutral,Skoda,Enyaq,,Not an Owner,5,128186,Neutral,Equipment/Specifications
507633,07/01/2025,13/01/2025,ES,497,Neutral,Tesla,Model 3,,Not an Owner,18,130219,Neutral,Order Status
507637,07/01/2025,13/01/2025,ES,497,Negative,Tesla,Model Y,,Not an Owner,17,130276,Neutral,Test Drive
507644,07/01/2025,13/01/2025,ES,176491,Neutral,Tesla,Model Y,nan,Showing Interest,17,130158,Neutral,Battery
551355,10/01/2025,13/01/2025,UNSURE,196155,Negative,Tesla,Model Y,,Showing Interest,17,131797,Negative,Quality
551355,10/01/2025,13/01/2025,UNSURE,196155,Negative,Tesla,Model Y,,Showing Interest,17,131798,Negative,Overall Disappointment with the Brand
551355,10/01/2025,13/01/2025,UNSURE,196155,Negative,Tesla,Model Y,,Showing Interest,17,131799,Negative,Switching to Another Brand
515190,06/01/2025,13/01/2025,ES,176524,Negative,Tesla,Model Y,Long range,Showing Interest,17,99120,Positive,Overall Satisfaction With the Car
507389,04/01/2025,06/01/2025,NL,176400,Neutral,Skoda,Enyaq,60,Showing Interest,5,129053,Neutral,Test Drive
507389,04/01/2025,06/01/2025,NL,176400,Neutral,Skoda,Enyaq,60,Showing Interest,5,129054,Neutral,Product Concern/Query
551601,10/01/2025,13/01/2025,UNSURE,196330,Positive,Tesla,Model 3,,Pre-Ownership,18,129079,Positive,Overall Satisfaction With the Car
507446,04/01/2025,06/01/2025,ES,176421,Neutral,Tesla,Model 3,,Showing Interest,18,129131,Neutral,Test Drive
507451,03/01/2025,06/01/2025,ES,176426,Neutral,Tesla,Model 3,,Showing Interest,18,129141,Negative,Customer Care
507451,03/01/2025,06/01/2025,ES,176426,Neutral,Tesla,Model 3,,Showing Interest,18,129142,Negative,Communication From Brand
551483,10/01/2025,13/01/2025,UNSURE,196252,Neutral,Tesla,Model 3,P,Owner,18,134004,Negative,Product Concern/Query
551483,10/01/2025,13/01/2025,UNSURE,196252,Neutral,Tesla,Model Y,,Not an Owner,17,134003,Negative,Product Concern/Query
548180,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,124541,Neutral,Quality
548180,06/01/2025,13/01/2025,UK,3623,Negative,Tesla,Model 3,,Not an Owner,18,124542,Neutral,Autonomy/Range
510468,10/01/2025,13/01/2025,ES,177448,Neutral,Tesla,Model 3,UNSURE,Not an Owner,18,126540,Neutral,Handling/Driving Experience
507732,10/01/2025,13/01/2025,ES,176492,Negative,Tesla,Model 3,,Not an Owner,18,126852,Negative,Overall Disappointment with the Brand
551645,10/01/2025,13/01/2025,AU,196357,Negative,Tesla,Model 3,,Showing Interest,18,128036,Negative,Price
523608,10/01/2025,13/01/2025,FR,184786,Neutral,Tesla,Model Y,,Not an Owner,17,138986,Neutral,Autonomy/Range
516428,06/01/2025,13/01/2025,NL,173514,Neutral,Skoda,Enyaq,,Showing Interest,5,129632,Neutral,Price
516142,06/01/2025,13/01/2025,NL,173391,Neutral,Tesla,Model Y,,Pre-Ownership,17,143687,Neutral,Order Status
548530,09/01/2025,13/01/2025,UNSURE,194215,Negative,Tesla,Model 3,,Not an Owner,18,131339,Negative,Overall Disappointment with the Brand
529631,10/01/2025,13/01/2025,UNSURE,185936,Negative,Tesla,Model 3,,Not an Owner,18,135795,Negative,Interior Design
529631,10/01/2025,13/01/2025,UNSURE,185936,Negative,Tesla,Model 3,,Not an Owner,18,135796,Negative,Exterior Design
529631,10/01/2025,13/01/2025,UNSURE,185936,Negative,Tesla,Model 3,,Not an Owner,18,135797,Negative,Quality
544990,08/01/2025,13/01/2025,DE,1502,Positive,Skoda,Enyaq,facelift,Showing Interest,5,137496,Positive,Equipment/Specifications
544990,08/01/2025,13/01/2025,DE,1502,Positive,Skoda,Enyaq,facelift,Showing Interest,5,137497,Positive,Exterior Design
544990,08/01/2025,13/01/2025,DE,1502,Positive,Skoda,Enyaq,facelift,Showing Interest,5,137498,Positive,Overall Satisfaction With the Car
544990,08/01/2025,13/01/2025,DE,1502,Positive,Tesla,Model Y,,Not an Owner,17,137494,Neutral,Quality
544990,08/01/2025,13/01/2025,DE,1502,Positive,Tesla,Model Y,,Not an Owner,17,137495,Neutral,Equipment/Specifications
548530,09/01/2025,13/01/2025,UNSURE,194215,Negative,Tesla,Model Y,,Not an Owner,17,131338,Negative,Exterior Design
508041,07/01/2025,13/01/2025,CA,5732,Neutral,Tesla,Model 3,,Not an Owner,18,134318,Negative,Charging Experience
544860,10/01/2025,13/01/2025,FR,191557,Neutral,Skoda,Enyaq,,Not an Owner,5,137372,Neutral,Battery
544860,10/01/2025,13/01/2025,FR,191557,Neutral,Skoda,Enyaq,,Not an Owner,5,137373,Neutral,Quality
544870,10/01/2025,13/01/2025,DE,191564,Neutral,Skoda,Enyaq,85,Not an Owner,5,137389,Neutral,Product Concern/Query
544871,10/01/2025,13/01/2025,PL,191565,Neutral,Tesla,Model Y,,Not an Owner,17,137395,Negative,Overall Disappointment with the Brand
544884,09/01/2025,13/01/2025,SE,191578,Neutral,Skoda,Enyaq,,Owner,5,137425,Positive,Overall Satisfaction With the Car
544887,09/01/2025,13/01/2025,TR,191580,Neutral,Skoda,Enyaq,,Not an Owner,5,137429,Neutral,Interior Design
545152,07/01/2025,13/01/2025,UK,191796,Positive,Skoda,Enyaq,80,Showing Interest,5,138059,Positive,Overall Satisfaction With the Car
544887,09/01/2025,13/01/2025,TR,191580,Neutral,Skoda,Enyaq,,Not an Owner,5,137430,Neutral,Exterior Design
544887,09/01/2025,13/01/2025,TR,191580,Neutral,Skoda,Enyaq,,Not an Owner,5,137431,Neutral,Quality
544887,09/01/2025,13/01/2025,TR,191580,Neutral,Skoda,Enyaq,,Not an Owner,5,137432,Neutral,Autonomy/Range
544887,09/01/2025,13/01/2025,TR,191580,Neutral,Skoda,Enyaq,,Not an Owner,5,137433,Neutral,Charging Experience
544892,09/01/2025,13/01/2025,PT,2279,Neutral,Skoda,Enyaq,Coupe,Not an Owner,5,137440,Neutral,Exterior Design
544892,09/01/2025,13/01/2025,PT,2279,Neutral,Skoda,Enyaq,Coupe,Not an Owner,5,137441,Neutral,Autonomy/Range
544892,09/01/2025,13/01/2025,PT,2279,Neutral,Skoda,Enyaq,Coupe,Not an Owner,5,137442,Neutral,Equipment/Specifications
545083,08/01/2025,13/01/2025,DE,191717,Neutral,Skoda,Enyaq,,Showing Interest,5,137773,Neutral,Price
545153,07/01/2025,13/01/2025,ES,508,Negative,Skoda,Enyaq,,Not an Owner,5,138093,Negative,Price
545153,07/01/2025,13/01/2025,ES,508,Negative,Skoda,Enyaq,,Not an Owner,5,138094,Negative,Communication With Dealer
545153,07/01/2025,13/01/2025,ES,508,Negative,Tesla,Model Y,,Showing Interest,17,138091,Neutral,Test Drive
545153,07/01/2025,13/01/2025,ES,508,Negative,Tesla,Model Y,,Showing Interest,17,138092,Neutral,Price
545172,07/01/2025,13/01/2025,UNSURE,191806,Neutral,Skoda,Enyaq,,Owner,5,100505,Neutral,Quality
545178,07/01/2025,13/01/2025,UK,350,Neutral,Tesla,Model 3,,Not an Owner,18,138485,Neutral,Autonomy/Range
545083,08/01/2025,13/01/2025,DE,191717,Neutral,Skoda,Enyaq,,Showing Interest,5,137774,Neutral,Equipment/Specifications
544928,09/01/2025,13/01/2025,UNSURE,3401,Negative,Skoda,Enyaq,,Not an Owner,5,137648,Negative,Quality
544928,09/01/2025,13/01/2025,UNSURE,3401,Negative,Skoda,Enyaq,,Not an Owner,5,137649,Negative,Product Concern/Query
544960,09/01/2025,13/01/2025,SE,191636,Positive,Skoda,Enyaq,,Owner,5,137685,Positive,Brand/Product Pride
545745,10/01/2025,13/01/2025,IT,192190,Neutral,Tesla,Model Y,,Not an Owner,17,139452,Negative,Quality
533759,09/01/2025,13/01/2025,FR,187340,Neutral,Tesla,Model 3,,Showing Interest,18,100687,Neutral,Equipment/Specifications
533759,09/01/2025,13/01/2025,FR,187340,Neutral,Tesla,Model Y,,Not an Owner,17,100686,Neutral,Equipment/Specifications
551296,10/01/2025,13/01/2025,ES,196105,Positive,Tesla,Model Y,Gran Autonomía tracción trasera,Showing Interest,17,100965,Positive,Overall Satisfaction With the Car
551296,10/01/2025,13/01/2025,ES,196105,Positive,Tesla,Model Y,UNSURE,Showing Interest,17,100964,Positive,Overall Satisfaction With the Car
545178,07/01/2025,13/01/2025,UK,350,Neutral,Tesla,Model 3,,Not an Owner,18,138486,Neutral,Quality
545178,07/01/2025,13/01/2025,UK,350,Neutral,Tesla,Model 3,,Not an Owner,18,138487,Neutral,Driving Technologies
545249,06/01/2025,13/01/2025,AU,191855,Negative,Skoda,Enyaq,,Showing Interest,5,138759,Negative,Product Concern/Query
545253,06/01/2025,13/01/2025,NO,191858,Positive,Skoda,Enyaq,,Showing Interest,5,138772,Positive,Overall Satisfaction With the Car
551321,10/01/2025,13/01/2025,AU,196124,Neutral,Tesla,Model Y,,Not an Owner,17,142543,Neutral,Price
551321,10/01/2025,13/01/2025,AU,196124,Neutral,Tesla,Model 3,,Not an Owner,18,142542,Neutral,Price
551350,10/01/2025,13/01/2025,US,196150,Neutral,Tesla,Model Y,,Not an Owner,17,142582,Neutral,Overall Satisfaction With the Car
551423,10/01/2025,13/01/2025,UNSURE,196207,Neutral,Tesla,Model Y,,Showing Interest,17,142599,Neutral,Price
551423,10/01/2025,13/01/2025,UNSURE,196207,Neutral,Tesla,Model Y,,Showing Interest,17,142598,Negative,Overall Disappointment with the Brand
551804,07/01/2025,13/01/2025,ES,177663,Neutral,Tesla,Model 3,,Showing Interest,18,142456,Neutral,Product Concern/Query
544885,09/01/2025,13/01/2025,NO,185,Negative,Skoda,Enyaq,,Showing Interest,5,143864,Positive,Overall Satisfaction With the Car
545253,06/01/2025,13/01/2025,NO,191858,Positive,Skoda,Enyaq,,Showing Interest,5,138773,Positive,Quality
545253,06/01/2025,13/01/2025,NO,191858,Positive,Skoda,Enyaq,,Showing Interest,5,138774,Neutral,Resale Value
551400,10/01/2025,13/01/2025,ES,839,Neutral,Tesla,Model 3,,Not an Owner,18,143670,Neutral,Product Concern/Query
544885,09/01/2025,13/01/2025,NO,185,Negative,Skoda,Enyaq,,Showing Interest,5,143865,Positive,Quality
507669,08/01/2025,13/01/2025,ES,176509,Positive,Tesla,Model Y,nan,Showing Interest,17,101226,Positive,Overall Satisfaction With the Car
551945,25/12/2024,30/12/2024,DE,4458,Negative,Skoda,Enyaq,,Owner,5,144385,Negative,Autonomy/Range
551945,25/12/2024,30/12/2024,DE,4458,Negative,Skoda,Enyaq,,Owner,5,144386,Negative,Charging Experience
551945,25/12/2024,30/12/2024,DE,4458,Negative,Skoda,Enyaq,,Owner,5,144387,Negative,Quality
551945,25/12/2024,30/12/2024,DE,4458,Negative,Skoda,Enyaq,,Owner,5,144388,Negative,Electric Driving Experience
551972,10/01/2025,13/01/2025,DE,4455,Negative,Skoda,Enyaq,,Not an Owner,5,144573,Negative,Product Concern/Query
552101,03/12/2024,09/12/2024,DE,4543,Negative,Skoda,Enyaq,,Owner,5,144534,Negative,Product Concern/Query
547182,09/01/2025,13/01/2025,UNSURE,1785,Positive,Tesla,Model Y,,Not an Owner,17,134063,Positive,Overall Satisfaction With the Car
529928,10/01/2025,13/01/2025,UK,185784,Neutral,Tesla,Model Y,,Owner,17,135929,Positive,Overall Satisfaction With the Car
523920,09/01/2025,13/01/2025,FR,184740,Neutral,Tesla,Model Y,,Not an Owner,17,139139,Neutral,Quality
551453,10/01/2025,13/01/2025,UNSURE,196185,Negative,Tesla,Model 3,,Owner,18,139368,Positive,Overall Satisfaction With the Car
551453,10/01/2025,13/01/2025,UNSURE,196185,Negative,Tesla,Model Y,,Owner,17,139367,Positive,Overall Satisfaction With the Car
517643,05/01/2025,06/01/2025,UNSURE,181903,Negative,Tesla,Model Y,,Owner,17,141438,Negative,PAAK
534870,06/01/2025,13/01/2025,FR,187418,Neutral,Tesla,Model Y,Perf,Owner,17,142709,Neutral,Battery
534442,07/01/2025,13/01/2025,CH,187280,Neutral,Tesla,Model 3,,Owner,18,143301,Neutral,Product Concern/Query
552216,17/12/2024,23/12/2024,CH,4564,Positive,Skoda,Enyaq,,Owner,5,144738,Positive,Handling/Driving Experience
552225,14/12/2024,16/12/2024,DE,373,Positive,Skoda,Enyaq,80x,Owner,5,144668,Negative,Infotainment
552225,14/12/2024,16/12/2024,DE,373,Positive,Skoda,Enyaq,80x,Owner,5,144669,Negative,Charging Experience
552225,14/12/2024,16/12/2024,DE,373,Positive,Skoda,Enyaq,80x,Owner,5,144670,Neutral,Driving Technologies
552225,14/12/2024,16/12/2024,DE,373,Positive,Skoda,Enyaq,80x,Owner,5,144671,Positive,Overall Satisfaction With the Car
552230,15/12/2024,16/12/2024,CH,647,Neutral,Skoda,Enyaq,,Owner,5,144678,Neutral,Overall Satisfaction With the Car
552234,09/12/2024,16/12/2024,DE,4489,Positive,Skoda,Enyaq,,Showing Interest,5,144684,Positive,Autonomy/Range
552234,09/12/2024,16/12/2024,DE,4489,Positive,Skoda,Enyaq,,Showing Interest,5,144685,Neutral,Charging Experience
551400,10/01/2025,13/01/2025,ES,839,Neutral,Tesla,Model 3,,Not an Owner,18,143671,Neutral,Autonomy/Range
551400,10/01/2025,13/01/2025,ES,839,Neutral,Tesla,Model 3,,Not an Owner,18,143672,Neutral,Charging Experience
551400,10/01/2025,13/01/2025,ES,839,Neutral,Tesla,Model 3,,Not an Owner,18,143673,Neutral,Interior Design
551400,10/01/2025,13/01/2025,ES,839,Neutral,Tesla,Model 3,,Not an Owner,18,143674,Neutral,Exterior Design
551400,10/01/2025,13/01/2025,ES,839,Neutral,Tesla,Model 3,,Not an Owner,18,143675,Negative,Overall Disappointment with the Brand
637901,28/12/2024,30/12/2024,US,5942,,Tesla,Model 3,,Not an Owner,18,147965,Positive,Overall Satisfaction With the Car
637901,28/12/2024,30/12/2024,US,5942,,Tesla,Model 3,,Not an Owner,18,147966,Positive,Quality
637901,28/12/2024,30/12/2024,US,5942,,Tesla,Model 3,,Not an Owner,18,147967,Positive,Charging Experience
637901,28/12/2024,30/12/2024,US,5942,,Tesla,Model Y,,Not an Owner,17,147961,Positive,Overall Satisfaction With the Car
